16,18|16,18|15,18|14,18|17,18|16,18|15,18|15,18|2,1|17,18|16,18|3,1|14,18|14,18|17,18|16,18|15,18|14,18|17,18|17,18|16,18|15,18|14,18|17,18|16,18|16,18|15,18|3,1|17,18|16,18|3,1|15,18|14,18|17,18|16,18|15,18|14,18|14,18|17,18|16,18|15,18|14,18|17,18|17,18|16,18|15,18|14,18|17,18|16,18|16,18|
16,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|2,1|16,18|17,18|3,1|15,18|17,18|14,18|15,18|16,18|14,18|15,18|16,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|3,1|16,18|17,18|3,1|15,18|17,18|14,18|15,18|16,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|16,18|17,18|14,18|15,18|17,18|14,18|
16,18|16,18|15,18|14,18|14,18|17,18|16,18|16,18|4,1|8,15|8,15|11,1|8,2|8,2|8,2|8,2|8,2|8,2|8,2|8,2|8,2|8,2|8,2|8,2|8,2|8,2|8,2|4,1|8,1|8,1|11,1|16,18|15,18|15,18|14,18|17,18|17,18|16,18|16,18|15,18|14,18|14,18|17,18|16,18|16,18|15,18|14,18|14,18|17,18|16,18|
16,18|14,18|15,18|17,18|14,18|16,18|17,18|14,18|10,11|11,17|11,17|0,12|14,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|14,18|15,18|17,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|14,18|16,18|17,18|15,18|
16,18|16,18|15,18|15,18|15,18|14,18|14,18|17,18|7,11|11,17|11,17|16,11|15,18|14,18|14,18|17,18|17,18|16,18|16,18|15,18|15,18|14,18|14,18|17,18|17,18|17,18|16,18|16,18|15,18|15,18|14,18|14,18|17,18|17,18|16,18|16,18|15,18|15,18|14,18|14,18|17,18|17,18|16,18|16,18|16,18|15,18|15,18|14,18|14,18|17,18|
16,18|14,18|16,18|17,18|15,18|16,18|14,18|16,18|7,11|11,17|11,17|16,11|16,18|17,18|15,18|17,18|14,18|16,18|17,18|15,18|17,18|14,18|16,18|14,18|15,18|17,18|14,18|16,18|14,18|15,18|17,18|14,18|16,18|14,18|15,18|17,18|15,18|16,18|14,18|15,18|17,18|15,18|16,18|14,18|15,18|17,18|15,18|16,18|14,18|16,18|
16,18|16,18|16,18|16,18|15,18|15,18|15,18|14,18|7,11|11,17|11,17|16,11|17,18|17,18|16,18|16,18|16,18|15,18|15,18|15,18|14,18|14,18|14,18|14,18|17,18|17,18|17,18|16,18|16,18|16,18|16,18|15,18|15,18|15,18|14,18|14,18|14,18|17,18|17,18|17,18|17,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|14,18|14,18|
16,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|7,11|11,17|11,17|16,11|14,18|16,18|14,18|15,18|17,18|15,18|17,18|14,18|16,18|14,18|16,18|14,18|15,18|17,18|15,18|17,18|15,18|16,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|15,18|17,18|14,18|16,18|14,18|16,18|14,18|15,18|17,18|15,18|17,18|15,18|16,18|
16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|7,11|9,14|9,14|16,11|15,18|15,18|15,18|15,18|15,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|
16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|
16,18|16,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|
16,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|
16,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|16,18|17,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|16,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|16,18|
16,18|15,18|17,18|15,18|14,18|16,18|14,18|17,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|14,18|17,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|14,18|17,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|14,18|17,18|15,18|17,18|16,18|14,18|16,18|15,18|
16,18|17,18|17,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|17,18|17,18|
16,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|
16,18|17,18|14,18|14,18|15,18|15,18|16,18|17,18|17,18|14,18|14,18|15,18|16,18|16,18|17,18|17,18|14,18|15,18|15,18|16,18|16,18|17,18|14,18|14,18|15,18|15,18|16,18|17,18|17,18|14,18|14,18|15,18|16,18|16,18|17,18|17,18|14,18|15,18|15,18|16,18|16,18|17,18|14,18|14,18|15,18|15,18|16,18|17,18|17,18|14,18|
16,18|15,18|14,18|16,18|15,18|14,18|17,18|15,18|14,18|17,18|15,18|14,18|17,18|15,18|14,18|17,18|15,18|14,18|17,18|16,18|14,18|17,18|16,18|14,18|17,18|16,18|14,18|17,18|16,18|14,18|17,18|16,18|15,18|17,18|16,18|15,18|17,18|16,18|15,18|17,18|16,18|15,18|17,18|16,18|15,18|14,18|16,18|15,18|14,18|16,18|
16,18|17,18|14,18|15,18|16,18|16,18|17,18|14,18|15,18|15,18|16,18|17,18|14,18|15,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|17,18|17,18|14,18|15,18|16,18|17,18|17,18|14,18|15,18|16,18|17,18|17,18|14,18|15,18|16,18|16,18|17,18|14,18|15,18|16,18|16,18|17,18|14,18|15,18|
16,18|15,18|14,18|17,18|16,18|15,18|14,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|16,18|15,18|14,18|17,18|
16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|14,18|15,18|
16,18|15,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|
16,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|15,18|16,18|
16,18|16,18|15,18|14,18|17,18|17,18|16,18|15,18|14,18|17,18|17,18|16,18|15,18|14,18|14,18|17,18|16,18|15,18|15,18|14,18|17,18|16,18|15,18|15,18|14,18|17,18|16,18|16,18|15,18|14,18|17,18|17,18|16,18|15,18|14,18|17,18|17,18|16,18|15,18|14,18|14,18|17,18|16,18|15,18|14,18|14,18|17,18|16,18|15,18|15,18|
16,18|14,18|15,18|16,18|14,18|15,18|16,18|14,18|15,18|16,18|14,18|15,18|16,18|14,18|15,18|16,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|16,18|17,18|14,18|16,18|17,18|14,18|16,18|17,18|
16,18|16,18|15,18|15,18|14,18|17,18|17,18|16,18|16,18|15,18|14,18|14,18|17,18|17,18|16,18|16,18|15,18|14,18|14,18|17,18|17,18|16,18|15,18|15,18|14,18|14,18|17,18|16,18|16,18|15,18|15,18|14,18|17,18|17,18|16,18|16,18|15,18|15,18|14,18|17,18|17,18|16,18|16,18|15,18|14,18|14,18|17,18|17,18|16,18|15,18|
16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|
16,18|16,18|16,18|15,18|15,18|14,18|14,18|14,18|17,18|17,18|16,18|16,18|15,18|15,18|15,18|14,18|14,18|17,18|17,18|17,18|16,18|16,18|15,18|15,18|15,18|14,18|14,18|17,18|17,18|16,18|16,18|16,18|15,18|15,18|14,18|14,18|14,18|17,18|17,18|16,18|16,18|16,18|15,18|15,18|14,18|14,18|17,18|17,18|17,18|16,18|
16,18|14,18|16,18|17,18|15,18|17,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|14,18|16,18|14,18|15,18|17,18|15,18|16,18|14,18|16,18|17,18|15,18|17,18|14,18|16,18|14,18|15,18|17,18|15,18|16,18|14,18|16,18|17,18|15,18|17,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|14,18|16,18|14,18|15,18|17,18|15,18|
16,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|15,18|14,18|14,18|14,18|14,18|17,18|17,18|17,18|17,18|16,18|16,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|14,18|14,18|14,18|14,18|17,18|17,18|17,18|17,18|16,18|16,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|14,18|14,18|14,18|14,18|17,18|17,18|17,18|
16,18|14,18|16,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|15,18|
16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|
16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|
16,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|15,18|
16,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|17,18|15,18|17,18|15,18|17,18|16,18|14,18|16,18|14,18|17,18|15,18|17,18|
16,18|17,18|17,18|17,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|
16,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|15,18|17,18|15,18|14,18|
