16,18|16,18|15,18|14,18|3,1|16,18|15,18|16,0|14,18|17,18|16,18|5,16|5,16|5,16|17,18|16,18|15,18|5,16|5,16|5,16|5,16|5,16|14,18|17,18|16,18|16,18|15,18|14,18|17,18|16,18|15,18|15,18|14,18|17,18|16,18|15,18|14,18|14,18|17,18|16,18|15,18|14,18|17,18|17,18|16,18|15,18|14,18|17,18|16,18|16,18|
16,18|14,18|15,18|16,18|3,1|15,18|16,18|17,18|14,18|16,18|17,18|14,18|15,18|17,18|14,18|15,18|16,18|5,16|5,16|16,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|16,18|17,18|14,18|15,18|17,18|14,18|15,18|16,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|16,18|17,18|14,18|15,18|17,18|14,18|
16,18|16,18|15,18|14,18|4,1|17,18|16,18|16,18|15,18|15,18|14,18|17,18|17,18|16,18|15,18|15,18|14,18|5,16|5,16|10,11|10,11|2,11|2,11|2,11|2,11|18,11|15,18|15,18|14,18|17,18|17,18|16,18|15,18|15,18|14,18|17,18|17,18|16,18|16,18|15,18|14,18|14,18|17,18|16,18|16,18|15,18|14,18|14,18|17,18|16,18|
16,18|14,18|15,18|17,18|14,18|16,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|6,11|15,18|16,18|17,18|15,18|16,11|14,18|15,18|17,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|14,18|16,18|17,18|15,18|
16,18|16,18|15,18|15,18|15,18|14,18|14,18|17,18|17,18|7,10|7,10|7,10|7,10|7,10|7,10|17,18|17,18|16,18|16,18|15,18|6,11|14,18|14,18|17,18|17,18|16,11|16,18|16,18|15,18|15,18|14,18|14,18|17,18|17,18|16,18|16,18|15,18|15,18|14,18|14,18|17,18|17,18|16,18|16,18|16,18|15,18|15,18|14,18|14,18|17,18|
16,18|14,18|16,18|17,18|15,18|16,18|14,18|16,18|17,18|7,6|7,6|7,6|7,6|7,6|7,6|17,18|14,18|16,18|17,18|15,18|6,11|14,18|16,18|14,18|15,18|16,11|14,18|16,18|14,18|15,18|17,18|14,18|16,18|14,18|15,18|17,18|15,18|16,18|14,18|15,18|17,18|15,18|16,18|14,18|15,18|17,18|15,18|16,18|14,18|16,18|
16,18|16,18|16,18|16,18|15,18|15,18|15,18|14,18|14,18|9,6|9,6|9,6|9,6|9,6|9,6|16,18|16,18|15,18|15,18|15,18|6,11|14,18|14,18|14,18|17,18|16,11|17,18|16,18|16,18|16,18|16,18|15,18|15,18|15,18|14,18|14,18|14,18|17,18|17,18|17,18|17,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|14,18|14,18|
16,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|15,18|17,18|14,18|16,18|14,18|16,18|14,18|15,18|17,18|15,18|17,18|14,18|5,12|1,12|1,12|1,12|1,12|6,12|15,18|17,18|15,18|16,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|15,18|17,18|14,18|16,18|14,18|16,18|14,18|15,18|17,18|15,18|17,18|15,18|16,18|
16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|
16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|
16,18|16,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|
16,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|
16,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|16,18|17,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|16,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|16,18|
16,18|15,18|17,18|15,18|14,18|16,18|14,18|17,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|14,18|17,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|14,18|17,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|14,18|17,18|15,18|17,18|16,18|14,18|16,18|15,18|
16,18|17,18|17,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|17,18|17,18|
16,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|14,18|16,18|15,18|17,18|16,18|14,18|17,18|15,18|
16,18|17,18|14,18|14,18|15,18|15,18|16,18|17,18|17,18|14,18|14,18|15,18|16,18|16,18|17,18|17,18|14,18|15,18|15,18|16,18|16,18|17,18|14,18|14,18|15,18|15,18|16,18|17,18|17,18|14,18|14,18|15,18|16,18|16,18|17,18|17,18|14,18|15,18|15,18|16,18|16,18|17,18|14,18|14,18|15,18|15,18|16,18|17,18|17,18|14,18|
16,18|15,18|14,18|16,18|15,18|14,18|17,18|15,18|14,18|17,18|15,18|14,18|17,18|15,18|14,18|17,18|15,18|14,18|17,18|16,18|14,18|17,18|16,18|14,18|17,18|16,18|14,18|17,18|16,18|14,18|17,18|16,18|15,18|17,18|16,18|15,18|17,18|16,18|15,18|17,18|16,18|15,18|17,18|16,18|15,18|14,18|16,18|15,18|14,18|16,18|
16,18|17,18|14,18|15,18|16,18|16,18|17,18|14,18|15,18|15,18|16,18|17,18|14,18|15,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|17,18|17,18|14,18|15,18|16,18|17,18|17,18|14,18|15,18|16,18|17,18|17,18|14,18|15,18|16,18|16,18|17,18|14,18|15,18|16,18|16,18|17,18|14,18|15,18|
16,18|15,18|14,18|17,18|16,18|15,18|14,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|16,18|15,18|14,18|17,18|
16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|14,18|14,18|15,18|
16,18|15,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|17,18|16,18|16,18|15,18|14,18|17,18|16,18|15,18|14,18|
16,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|14,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|15,18|16,18|
16,18|16,18|15,18|14,18|17,18|17,18|16,18|15,18|14,18|17,18|17,18|16,18|15,18|14,18|14,18|17,18|16,18|15,18|15,18|14,18|17,18|16,18|15,18|15,18|14,18|17,18|16,18|16,18|15,18|14,18|17,18|17,18|16,18|15,18|14,18|17,18|17,18|16,18|15,18|14,18|14,18|17,18|16,18|15,18|14,18|14,18|17,18|16,18|15,18|15,18|
16,18|14,18|15,18|16,18|14,18|15,18|16,18|14,18|15,18|16,18|14,18|15,18|16,18|14,18|15,18|16,18|14,18|15,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|17,18|15,18|16,18|17,18|14,18|16,18|17,18|14,18|16,18|17,18|14,18|16,18|17,18|
16,18|16,18|15,18|15,18|14,18|17,18|17,18|16,18|16,18|15,18|14,18|14,18|17,18|17,18|16,18|16,18|15,18|14,18|14,18|17,18|17,18|16,18|15,18|15,18|14,18|14,18|17,18|16,18|16,18|15,18|15,18|14,18|17,18|17,18|16,18|16,18|15,18|15,18|14,18|17,18|17,18|16,18|16,18|15,18|14,18|14,18|17,18|17,18|16,18|15,18|
16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|15,18|17,18|14,18|16,18|17,18|15,18|16,18|14,18|
16,18|16,18|16,18|15,18|15,18|14,18|14,18|14,18|17,18|17,18|16,18|16,18|15,18|15,18|15,18|14,18|14,18|17,18|17,18|17,18|16,18|16,18|15,18|15,18|15,18|14,18|14,18|17,18|17,18|16,18|16,18|16,18|15,18|15,18|14,18|14,18|14,18|17,18|17,18|16,18|16,18|16,18|15,18|15,18|14,18|14,18|17,18|17,18|17,18|16,18|
16,18|14,18|16,18|17,18|15,18|17,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|14,18|16,18|14,18|15,18|17,18|15,18|16,18|14,18|16,18|17,18|15,18|17,18|14,18|16,18|14,18|15,18|17,18|15,18|16,18|14,18|16,18|17,18|15,18|17,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|14,18|16,18|14,18|15,18|17,18|15,18|
16,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|15,18|14,18|14,18|14,18|14,18|17,18|17,18|17,18|17,18|16,18|16,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|14,18|14,18|14,18|14,18|17,18|17,18|17,18|17,18|16,18|16,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|14,18|14,18|14,18|14,18|17,18|17,18|17,18|
16,18|14,18|16,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|15,18|
16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|
16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|14,18|16,18|
16,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|16,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|14,18|15,18|
16,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|15,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|17,18|15,18|17,18|15,18|14,18|16,18|14,18|16,18|14,18|17,18|15,18|17,18|15,18|17,18|16,18|14,18|16,18|14,18|17,18|15,18|17,18|
16,18|17,18|17,18|17,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|14,18|15,18|15,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|16,18|16,18|16,18|17,18|17,18|17,18|14,18|14,18|14,18|14,18|15,18|15,18|15,18|
16,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|16,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|15,18|17,18|15,18|14,18|16,18|15,18|17,18|15,18|14,18|
