3
8,5|8,5|8,5|8,5|8,5|2,6|10,18|10,18|8,18|11,18|3,1|8,18|8,18|9,18|9,18|3,1|11,18|11,18|11,18|3,1|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|3,1|12,18|7,18|11,18|8,18|3,1|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|8,6|8,6|8,6|3,1|10,18|11,18|10,18|10,18|11,18|12,18|10,18|7,18|11,18|8,18|9,18|9,18|8,18|8,18|10,18|10,18|7,18|11,18|12,18|12,18|10,18|8,18|8,18|10,18|9,18|11,18|10,18|9,18|8,18|8,18|11,18|9,18|12,18|12,18|7,18|8,18|7,18|12,18|8,18|10,18|7,18|12,18|12,18|9,18|11,18|9,18|9,18|8,18|7,18|8,18|3,1|10,18|8,18|10,18|12,18|7,18|8,18|11,18|9,18|12,18|8,18|10,18|11,18|11,18|7,18|8,18|9,18|7,18|9,18|10,18|10,18|9,18|12,18|2,1|
8,5|8,5|8,5|8,5|8,5|2,6|10,18|10,18|9,18|9,18|2,1|7,18|7,18|11,18|11,18|3,1|8,18|12,18|7,18|4,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|11,1|9,18|10,18|12,18|9,18|4,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,1|8,6|8,6|8,6|3,1|11,18|10,18|12,18|10,18|12,18|12,18|7,18|8,18|8,18|10,18|10,18|9,18|8,18|10,18|8,18|11,18|7,18|11,18|7,18|10,18|11,18|9,18|9,18|12,18|7,18|8,18|7,18|12,18|10,18|9,18|8,18|8,18|12,18|10,18|12,18|8,18|9,18|12,18|12,18|7,18|12,18|12,18|11,18|11,18|11,18|9,18|9,18|10,18|8,18|7,18|3,1|7,18|7,18|11,18|8,18|10,18|10,18|11,18|7,18|7,18|10,18|12,18|12,18|12,18|8,18|7,18|10,18|8,18|9,18|8,18|9,18|11,18|8,18|2,1|
8,5|8,5|8,5|8,5|8,5|2,6|12,18|10,18|8,18|8,18|2,1|8,18|10,18|7,18|9,18|3,1|7,18|9,18|8,18|7,18|7,18|7,18|10,18|9,18|8,18|8,18|9,18|12,18|7,18|10,18|7,18|12,18|10,18|7,18|8,18|12,18|11,18|8,18|8,18|10,18|10,18|12,18|8,18|10,18|7,18|11,18|10,18|7,18|7,18|12,18|12,18|3,1|8,6|8,6|8,6|3,1|11,18|8,18|7,18|9,18|9,18|8,18|9,18|11,18|12,18|7,18|12,18|7,18|10,18|7,18|9,18|10,18|11,18|9,18|0,19|9,18|11,18|7,18|7,18|9,18|11,18|12,18|7,18|12,18|7,18|12,18|8,18|12,18|12,18|8,18|10,18|10,18|11,18|7,18|10,18|12,18|7,18|12,18|8,18|9,18|9,18|12,18|7,18|9,18|10,18|7,18|3,1|8,18|8,18|12,18|12,18|8,18|10,18|0,19|8,18|8,18|10,18|12,18|9,18|7,18|8,18|12,18|10,18|10,18|11,18|9,18|7,18|11,18|12,18|2,1|
8,5|8,5|8,5|8,5|8,5|2,6|9,18|7,18|9,18|8,18|2,1|10,18|12,18|8,18|7,18|3,1|8,18|8,18|8,18|9,18|9,18|10,18|7,18|11,18|11,18|12,18|11,18|8,18|8,18|12,18|10,18|10,18|8,18|9,18|9,18|11,18|7,18|7,18|9,18|10,18|8,18|7,18|9,18|10,18|9,18|10,18|7,18|9,18|8,18|12,18|8,18|3,1|8,6|8,6|8,6|3,1|12,18|7,18|9,18|9,18|12,18|7,18|12,18|7,18|9,18|12,18|11,18|11,18|12,18|10,18|7,18|11,18|11,18|7,18|8,18|11,18|7,18|12,18|10,18|10,18|10,18|9,18|7,18|11,18|11,18|7,18|9,18|11,18|7,18|10,18|9,18|12,18|7,18|12,18|9,18|11,18|9,18|12,18|8,18|9,18|7,18|7,18|7,18|7,18|9,18|7,18|3,1|12,18|12,18|12,18|7,18|8,18|9,18|11,18|11,18|9,18|10,18|10,18|10,18|11,18|12,18|12,18|0,19|10,18|8,18|9,18|12,18|11,18|7,18|2,1|
8,5|8,5|8,5|8,5|2,6|2,6|11,18|7,18|7,18|10,18|2,1|9,18|9,18|7,18|8,18|3,1|9,18|8,18|8,18|8,18|12,18|7,18|11,18|8,18|9,18|12,18|10,18|11,18|12,18|8,18|7,18|0,19|8,18|9,18|9,18|10,18|7,18|10,18|7,18|9,18|10,18|9,18|7,18|7,18|9,18|9,18|7,18|12,18|11,18|8,18|9,18|3,1|10,6|10,6|10,6|4,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|9,1|9,1|9,1|9,1|11,1|10,18|10,18|9,18|8,18|11,18|7,18|9,18|7,18|11,18|8,18|12,18|7,18|8,18|8,18|8,18|8,18|10,18|10,18|9,18|8,18|11,18|9,18|2,1|
8,5|8,5|8,5|8,5|2,6|2,6|9,18|10,18|7,18|16,0|18,2|7,18|10,18|11,18|10,18|3,1|9,18|12,18|7,18|0,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|9,1|7,1|11,18|7,18|12,18|7,18|0,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|9,1|9,1|9,1|11,1|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|11,18|8,18|12,18|9,18|10,18|7,18|7,18|10,18|9,18|12,18|12,18|11,18|7,18|11,18|7,18|10,18|10,18|10,18|8,18|9,18|8,18|7,18|8,18|11,18|7,18|7,18|8,18|7,18|11,18|8,18|10,18|11,18|7,18|8,18|0,1|9,1|9,1|9,1|9,1|9,1|7,1|8,18|9,18|0,1|9,1|9,1|9,1|7,3|9,1|7,1|12,18|11,18|9,18|2,1|
9,6|9,6|9,6|9,6|9,6|9,6|8,18|7,18|8,18|10,18|7,18|9,18|10,18|12,18|7,18|3,1|8,18|8,18|10,18|3,1|8,18|10,18|8,18|8,18|12,18|12,18|8,18|10,18|3,1|11,18|8,18|7,18|12,18|3,1|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|7,6|14,6|16,5|16,5|16,5|11,6|16,5|16,5|16,5|16,5|16,5|16,5|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|9,18|9,18|11,18|9,18|9,18|10,18|8,18|8,18|8,18|11,18|12,18|10,18|8,18|8,18|8,18|12,18|10,18|7,18|8,18|12,18|8,18|7,18|7,18|8,18|11,18|9,18|10,18|7,18|9,18|11,18|12,18|10,18|7,18|10,18|3,1|7,18|12,18|7,18|12,18|7,18|3,1|10,18|12,18|3,1|10,18|10,18|9,18|11,18|7,18|3,1|8,18|12,18|8,18|2,1|
7,18|8,18|9,18|8,18|8,18|8,18|8,18|11,18|12,18|8,18|7,18|11,18|10,18|9,18|9,18|3,1|9,18|12,18|7,18|3,1|11,18|10,18|7,18|7,18|8,18|8,18|7,18|9,18|3,1|11,18|7,18|11,18|7,18|3,1|14,6|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|0,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|7,1|7,18|11,18|12,18|17,0|8,18|9,18|8,18|11,18|3,1|8,18|10,18|12,18|12,18|9,18|3,1|9,18|9,18|3,1|7,18|9,18|10,18|8,18|12,18|3,1|7,18|8,18|9,18|2,1|
9,18|8,18|10,18|8,18|7,18|7,18|8,18|10,18|8,18|7,18|7,18|7,18|9,18|12,18|9,18|3,1|10,18|7,18|10,18|3,1|11,18|10,18|12,18|10,18|12,18|9,18|8,18|7,18|3,1|11,18|9,18|9,18|12,18|3,1|14,6|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|3,1|11,18|12,18|11,18|11,18|9,18|8,18|8,18|12,18|7,18|9,18|8,18|11,18|12,18|12,18|10,18|11,18|8,18|9,18|11,18|12,18|9,18|8,18|12,18|10,18|3,1|10,18|10,18|7,18|3,1|10,18|7,18|12,18|12,18|3,1|10,18|8,18|12,18|7,18|12,18|3,1|7,18|7,18|3,1|7,18|8,18|8,18|7,18|7,18|3,1|11,18|10,18|11,18|2,1|
7,6|7,6|7,6|7,6|7,6|7,6|11,18|11,18|11,18|7,18|7,18|8,18|11,18|12,18|11,18|3,1|8,18|10,18|8,18|3,1|11,18|11,18|11,18|11,18|8,18|10,18|9,18|8,18|3,1|7,18|9,18|8,18|9,18|3,1|14,6|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|16,5|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|11,6|3,1|8,18|12,18|11,18|12,18|7,18|9,18|9,18|9,18|11,18|12,18|11,18|9,18|11,18|11,18|9,18|8,18|7,18|9,18|12,18|9,18|8,18|9,18|10,18|8,18|3,1|11,18|8,18|8,18|3,1|10,18|9,18|12,18|7,18|1,1|11,18|8,18|7,18|12,18|8,18|1,1|7,18|11,18|1,1|12,18|9,18|12,18|12,18|8,18|1,1|10,18|7,18|9,18|2,1|
8,5|8,5|8,5|8,5|8,5|2,6|9,18|11,18|7,18|16,0|17,0|12,18|7,18|12,18|10,18|3,1|8,18|8,18|9,18|3,1|9,18|11,18|12,18|11,18|10,18|8,18|9,18|11,18|3,1|12,18|12,18|11,18|11,18|3,1|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|9,6|3,1|9,18|10,18|0,19|7,18|8,18|12,18|11,18|7,18|8,18|11,18|9,18|7,18|8,18|12,18|12,18|11,18|10,18|9,18|9,18|10,18|12,18|12,18|12,18|7,18|3,1|8,18|8,18|7,18|3,1|8,18|11,18|9,18|10,18|9,18|11,18|7,18|10,18|11,18|10,18|7,18|7,18|12,18|8,18|8,18|7,18|12,18|10,18|7,18|7,18|9,18|10,18|11,18|2,1|
8,5|8,5|8,5|8,5|8,5|2,6|8,18|10,18|9,18|12,18|2,1|16,0|9,1|7,3|9,1|11,1|8,18|10,18|8,18|3,1|11,18|12,18|7,18|18,0|9,1|9,1|9,1|9,1|11,1|10,18|9,18|12,18|7,18|4,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|11,1|11,18|12,18|8,18|8,18|10,18|0,1|9,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|9,1|9,1|9,1|7,1|9,18|8,18|10,18|11,18|3,1|8,18|10,18|9,18|3,1|9,18|9,18|8,18|9,18|8,18|12,18|7,18|8,18|11,18|11,18|9,18|10,18|12,18|9,18|9,18|10,18|11,18|9,18|8,18|10,18|9,18|7,18|9,18|2,1|
8,5|8,5|8,5|8,5|8,5|2,6|11,18|8,18|7,18|12,18|2,1|9,18|10,18|8,18|7,18|9,18|10,18|9,18|10,18|3,1|8,18|11,18|9,18|11,18|12,18|9,18|12,18|9,18|8,18|8,18|10,18|7,18|11,18|11,18|9,18|8,18|12,18|9,18|9,18|8,18|11,18|12,18|12,18|7,18|10,18|9,18|10,18|9,18|8,18|12,18|7,18|10,18|9,18|10,18|12,18|9,18|8,18|7,18|10,18|10,18|9,18|8,18|10,18|9,18|11,18|7,18|8,18|10,18|9,18|10,18|7,18|7,18|9,18|9,18|12,18|8,18|12,18|8,18|8,18|12,18|8,18|12,18|3,1|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|7,10|3,1|12,18|10,18|12,18|11,18|3,1|11,18|7,18|10,18|3,1|8,18|10,18|11,18|12,18|12,18|11,18|7,18|8,18|7,18|12,18|10,18|9,18|11,18|9,18|11,18|8,18|7,18|8,18|9,18|12,18|10,18|10,18|7,18|2,1|
8,5|8,5|8,5|8,5|8,5|2,6|11,18|7,18|12,18|10,18|2,1|7,18|8,18|11,18|8,18|9,18|12,18|12,18|8,18|3,1|7,18|10,18|7,18|12,18|10,18|7,18|12,18|8,18|0,19|7,18|11,18|11,18|9,18|12,18|9,18|9,18|10,18|8,18|11,18|7,18|9,18|12,18|7,18|8,18|10,18|11,18|9,18|8,18|11,18|8,18|9,18|7,18|12,18|8,18|10,18|12,18|0,19|10,18|10,18|11,18|11,18|10,18|10,18|9,18|9,18|8,18|7,18|7,18|12,18|7,18|7,18|7,18|8,18|10,18|8,18|12,18|7,18|12,18|10,18|9,18|9,18|9,18|3,1|7,10|6,11|14,11|15,11|13,11|13,11|15,11|14,11|15,11|13,11|13,11|16,10|7,10|3,1|10,18|8,18|10,18|11,18|3,1|10,18|8,18|8,18|3,1|8,18|8,18|9,18|9,18|9,18|0,19|7,18|7,18|11,18|8,18|11,18|11,18|12,18|10,18|12,18|11,18|10,18|10,18|7,18|9,18|11,18|9,18|12,18|2,1|
8,5|8,5|8,5|8,5|8,5|2,6|11,18|12,18|9,18|8,18|2,1|7,18|7,18|8,18|8,18|11,18|9,18|9,18|9,18|3,1|10,18|12,18|8,18|9,18|10,18|10,18|9,18|12,18|11,18|7,18|12,18|10,18|8,18|7,18|7,18|7,18|7,18|8,18|8,18|11,18|8,18|8,18|7,18|11,18|12,18|7,18|10,18|12,18|8,18|8,18|10,18|8,18|8,18|8,18|11,18|12,18|7,18|12,18|12,18|11,18|10,18|12,18|9,18|9,18|9,18|7,18|10,18|12,18|12,18|10,18|12,18|12,18|11,18|7,18|9,18|11,18|11,18|10,18|7,18|10,18|7,18|12,18|3,1|7,10|10,11|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|18,10|7,10|3,1|8,18|11,18|9,18|9,18|3,1|7,18|9,18|7,18|3,1|8,18|10,18|12,18|12,18|7,18|10,18|10,18|11,18|11,18|7,18|8,18|8,18|8,18|9,18|8,18|11,18|8,18|0,19|9,18|8,18|7,18|11,18|9,18|2,1|
8,5|8,5|8,5|8,5|8,5|2,6|12,18|12,18|8,18|10,18|2,1|16,0|9,1|9,1|9,1|7,1|9,18|9,18|9,18|3,1|8,18|12,18|9,18|18,0|9,1|9,1|7,3|9,1|7,1|7,18|8,18|10,18|10,18|0,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|7,3|9,1|9,1|7,1|12,18|11,18|8,18|8,18|0,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|9,1|7,3|9,1|9,1|9,1|11,1|7,10|10,11|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|10,16|18,10|7,10|3,1|12,18|8,18|9,18|10,18|3,1|7,18|12,18|12,18|3,1|8,18|9,18|7,18|10,18|9,18|12,18|9,18|10,18|7,18|10,18|10,18|10,18|12,18|8,18|7,18|9,18|10,18|11,18|11,18|8,18|7,18|11,18|10,18|2,1|
